Spring 2007,,White,,Black,,Hispanic,,Asian,,American Indian,,International,,Unknown/Other,,Total,,Total,
,,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,,
"Other -                AGBU
Special                BIOT
Populations         ENSM FSTC GENE MARM MDSC MEPS MSEN NUTR PHLT REEP TOXI WMHS",,"5
1
2
6
17
1
1
6
11
6
7
5","6
5
3
4
15
7
1
4
4
5
8","3
1
1","1
1","1
2
2
1
1","1
1
1
1
1","1
4
1","1
1",,,"3
5
1
13
8
3
13
5
8
26
10
3","3
7
6
8
7
1
5
20
3
2
31
2
4","1
1",1,"8
6
4
22
29
1
4
21
8
22
8
26
18
9","10
14
10
13
24
1
12
21
7
6
31
9
13","18
20
14
35
53
1
5
33
29
29
14
57
27
22",
,Subtotal,68,62,5,2,7,5,6,2,,,98,99,2,1,186,171,357,
Grand Total,,"15,083","16,000",714,552,"2,292","2,348",728,881,108,108,"1,032","2,351",70,107,"20,027","22,347",42374,
"Prepared by OISP, 12 Apr 07",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
