Fall 2001,,Undergraduate,,Masters,,PhD,,Professional,,Total,,
,,#,% chg,#,% chg,#,% chg,#,% chg,#,% chg,
"Liberal Arts             AMST
ANTH ANTL ECOL ECON ENGL ENLL FREN GERM HIST INTL INTS JOUL JOUR MODL MOLL MUSC PHIL POLL POLS PSYC PSYL RUSS SCOL SCOM SOCI SOCL SPAN STJR TCMS THAR",,"5
116
0
0
578
566
0
15
9
504
0
267
6
798
1
0
8
76
1
855
1361
0
8
0
717
242
0
58
6
52","100.0%
9.4%
-100.0%
-100.0%
28.4%
-0.9%
-100.0%
7.1%
0.0%
4.1%
-100.0%
9.0%
0.0%
-1.7%
0.0%
-100.0%
100.0%
31.0%
-50.0%
12.9%
5.0%
-100.0%
14.3%
-100.0%
14.7%
3.0%
-100.0%
-20.5%
100.0%
-5.5%","82
35
42
26
0
13
28
22
42
15
25
12","3.8%
9.4%
-10.6%
-10.3%
-100.0%
18.2%
0.0%
100.0%
-8.7%
-21.1%
-19.4%
-40.0%","39
57
74
44
31
55
25
37","0.0%
-16.2%
-7.5%
-8.3%
-11.4%
7.8%
47.1%
5.7%",,,"5
237
0
0
670
682
0
15
9
574
0
267
6
798
14
0
8
104
1
908
1458
0
8
0
757
304
0
58
12
6
52","100.0%
5.8%
-100.0%
-100.0%
21.8%
-2.3%
-100.0%
7.1%
0.0%
2.3%
-100.0%
9.0%
0.0%
-1.8%
16.7%
-100.0%
100.0%
20.9%
-50.0%
13.1%
4.7%
-100.0%
14.3%
-100.0%
14.5%
1.0%
-100.0%
-20.5%
-40.0%
100.0%
-5.5%",
,Subtotal,6249,7.3%,342,-3.4%,362,-2.9%,,,6953,6.1%,
"Prepared by OISP, 11 Oct 01",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
