Summer 2000,,White,,Black,,Hispanic,,Asian,,American Indian,,International,,Unknown/Other,,Total,,Total,
,,M,F,M,F,M,F,M,F,M,F,M,F,M,F,M,F,,
"Agriculture             ADEV AGBL AGBU AGEC AGED AGEN AGJR AGLS AGRO AGSC AGSM ANBR ANSC BESC BICH BSEN DASC ENTO FLOR FORS FSTC GENE HORT NRDV NUSC NUTR PLBR PLPA POSC PPHY PREP PSSC RENR RLEM RPTS RRDV RSOC SOSC TOXI
WFSC WISC",,"182
41
82
116
11
32
6
40
48
20
57
132
33
54
4
3
23
7
17
36
20
5
9
9
10
24
3
6
3
4
42
60
15
1
112
1","165
32
53
45
24
13
25
26
5
22
5
1
177
26
49
5
4
17
1
4
32
43
49
2
72
31
2
5
21
4
14
2
14
71
1
1
7
95
3","21
6
1
3
9
1
3
1
1
1
2
2","6
1
4
1
1
1
7
1
3
2
1
1","14
3
4
14
2
3
8
3
3
4
4
5
3
2
4
3
6
1
1
2
10
1
1
3
3
6","6
2
3
2
1
3
2
7
1
11
4
2
1
2
6
9
2
11
3
1
3
6","1
2
1
3
1
1
9
3
2
1
1
3
4
1","2
1
1
2
3
1
2
1
4
1
1
2","1
1","1
1
2
1
1","4
30
7
5
2
7
16
2
4
6
9
7
6
2
9
7
4
9
3
4
5
4
11","2
6
3
1
1
2
1
9
6
1
11
5
1
2
7
2
8
2
3
1
1
3
2
10","2
2
1
2
1
1
4
3
1
1
1
1
1
3
1","2
1
2
1
1
1
3
1
2
2
4
1
1
1
2","221
44
92
168
13
42
12
60
58
23
64
145
43
87
8
3
34
13
31
53
29
9
11
18
19
43
12
10
3
5
50
75
20
1
134
2","180
36
61
60
26
20
28
41
7
24
6
1
197
34
68
5
5
26
1
5
53
61
56
2
89
42
5
13
24
7
15
3
16
79
2
1
9
116
3","401
80
153
228
39
62
40
101
65
47
70
1
342
77
155
13
8
60
1
18
84
114
85
2
98
53
23
32
67
19
25
3
8
66
154
2
1
29
1
250
5",
,Sub-Total,1268,1168,51,29,113,88,33,21,2,6,163,90,25,25,1655,1427,3082,
"Prepared by OISP, 12 Oct 00",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
