Fall 2000,,White,,Black,,Hispanic,,Asian,,American Indian,,International,,Unknown/Other,,Total,,Total,
,,M,F,M,F,M,F,M,F,M,F,M,F,M,F,M,F,,
"Engineering             AERL AERO BIEN BMEL BMEN CECL CECN CEEL CEEN CHEL CHEN CPEN CPSC CPSL CVEL CVEN ELEL ELEN ENGR ENSM ENTC ENTL HLPH IDIL IDIS IHYG INEL INEN ITDE MEEL MEEN NUEL NUEN OCEL OCEN PETE PETL PREN RHEL RHEN
SENG",,"151
159
57
69
184
146
132
82
133
211
9
269
239
161
409
209
260
4
2
315
107
3
163
259
4
63
79
9
318
535
26
49
15
39
92
37
50
2
5
6","35
40
65
43
20
16
8
2
56
98
42
56
51
81
20
33
1
25
9
1
38
71
15
53
4
50
87
9
1
3
3
19
19
30
5
5
5","5
1
2
7
3
7
1
2
3
3
5
5
10
4
8
16
3
2
6
2
7
6
4
2
1
8","1
3
8
4
3
2
1
1
4
7
6
3
2
4
6
12
13
4
1
4
8
4
1
1
3
3
1
2
8
1","17
22
10
6
17
11
34
8
19
17
15
15
27
48
40
22
48
16
1
21
33
1
7
16
1
40
46
4
3
1
4
12
6
37
1","8
11
12
6
3
1
3
13
15
9
6
7
12
3
5
1
14
4
2
6
6
8
3
9
1
2
1
3
3
1
17
2
1","6
6
9
10
20
33
23
22
6
23
26
26
3
14
23
44
1
30
12
6
6
2
6
6
19
1
2
2
3
3
3
3
1","3
3
8
10
6
2
2
3
4
23
1
12
8
2
3
5
12
3
2
6
1
8
1
6","1
1
1
1
3
1
2
3
3
2
6
3
1
1
1
1
1","1
1
1
1
1","3
57
1
1
20
3
14
6
9
1
89
49
137
10
6
155
12
291
13
2
2
2
15
164
7
7
232
23
2
22
112
3
3","7
1
1
11
2
2
1
29
11
75
8
1
25
2
43
4
1
2
1
18
1
13
11
5
24","5
8
2
3
6
3
2
6
3
4
1
3
4
5
7
1
4
2
4
1
6
10
2
2
1
2","1
1
2
1
1
4
4
2
3
1
1
4
1
1
2
2
3
1
1
2
3","188
253
1
81
107
235
213
208
122
163
350
58
453
301
203
642
295
632
5
2
435
144
4
198
309
5
94
273
17
384
846
33
81
20
71
219
50
100
2
6
10","48
65
1
97
74
34
24
15
7
81
177
12
146
82
66
126
37
109
2
60
17
3
45
83
32
92
6
55
119
11
18
4
14
50
22
64
5
7
7","236
318
2
178
181
269
237
223
129
244
527
70
599
383
269
768
332
741
5
4
495
161
7
243
392
5
126
365
23
439
965
44
99
24
85
269
72
164
7
13
17",
,Sub-Total,5062,1119,123,121,626,198,400,134,32,5,1473,299,97,41,7813,1917,9730,
"Prepared by OISP, 01 Nov 00",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
