Fall 2000,,White,,Black,,Hispanic,,Asian,,American Indian,,International,,Unknown/Other,,Total,,Total,
,,M,F,M,F,M,F,M,F,M,F,M,F,M,F,M,F,,
"Agriculture              ADEV AGBL AGBU AGEC AGED AGEN AGJR AGLS AGRO AGSC AGSM ANBR ANSC BESC BICH BSEN DASC ENTO FLOR FORS FSTC GENE HORT MEPS NRDV NUSC NUTR PLBR PLPA POSC PPHY PREP PSSC RENR RLEM RPTS RRDV SOSC TOXI WFSC
WISC",,"311
111
136
201
32
111
9
104
111
51
137
290
59
96
9
9
43
40
26
71
44
3
1
27
9
9
10
72
6
4
14
90
139
16
1
263
2","263
91
104
80
40
24
51
66
12
57
11
1
426
70
119
7
6
29
2
7
44
129
92
2
4
188
44
4
5
44
15
2
7
30
143
1
10
194
3","19
2
7
1
1
3
17
1
4
3
1
2
1
1
1
4","6
1
3
1
2
1
12
3
2
11
1
3
1
1
2","26
7
6
17
2
5
3
16
6
6
6
9
10
15
2
5
2
4
12
3
4
2
2
16
1
1
4
7
16","12
3
5
4
1
4
6
8
1
23
11
10
3
1
3
6
20
4
22
4
1
1
2
10
18","1
1
1
1
1
5
1
1
18
1
3
4
4
2
1
3
1
3
2","1
3
1
1
1
2
2
13
1
1
5
5
6
1
1
5","1
1
1
2
1
1
1
1
1
2","1
1
2
1
3
1
1
1
1","4
9
40
3
12
1
8
3
9
22
3
4
10
16
10
8
5
4
10
7
5
4
3
7
10
6
15","1
4
15
1
4
2
2
3
1
11
2
7
1
18
9
2
2
2
12
3
9
2
1
1
3
10
1
1
10","3
2
2
4
3
3
4
2
3
3
6
1
1
6
1
1
1
1
2
2
6
1","3
1
4
1
1
2
1
1
7
1
4
1
1
2
4
4
1
1
1
3
4","360
126
156
270
39
132
16
147
129
59
147
315
77
160
15
9
55
53
52
105
59
8
1
34
15
19
19
98
4
11
4
16
104
166
24
1
304
3","286
97
118
106
44
36
61
90
14
60
12
1
467
87
168
14
7
41
2
9
79
169
103
4
4
221
61
7
14
47
17
3
9
36
166
2
11
233
3","646
223
274
376
83
168
77
237
143
119
159
1
782
164
328
29
16
96
2
62
131
274
162
12
5
255
76
26
33
145
4
28
7
25
140
332
2
35
1
537
6",
,Sub-Total,2667,2427,68,50,215,183,54,49,12,12,238,140,58,48,3312,2909,6221,
"Prepared by OISP, 01 Nov 00",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
