Summer 2009,,White,,Black,,Hispanic,,Asian,,American Indian,,International,,Unknown/Other,,Total,,
,,#,% chg,#,% chg,#,% chg,#,% chg,#,% chg,#,% chg,#,% chg,#,% chg,
"Engineering       AERL
AERO BMEL BMEN CECL CECN CEEL CEEN CHEL CHEN CPEN CPSC CPSL CVEL CVEN ELEL ELEN ENGE ENGR ENSM ENTC ENTL HLPH IDIL IDIS INEL INEN ITDE MEEL MEEN MSEN NUEL NUEN OCEL OCEN PETE PETL RHEL RHEN SENG USEN WMHS",,"21
156
21
73
9
38
9
14
40
138
68
20
13
247
25
95
0
2
3
37
41
5
27
117
27
114
2
37
277
8
32
57
5
69
72
25
5
4
0
0","-41.7%
35.7%
-16.0%
19.7%
-30.8%
26.7%
-10.0%
-36.4%
-13.0%
39.4%
-11.7%
-25.9%
-7.1%
12.8%
-32.4%
-16.7%
-100.0%
0.0%
0.0%
-17.8%
-18.0%
-28.6%
8.0%
6.4%
80.0%
40.7%
0.0%
8.8%
22.6%
100.0%
88.2%
16.3%
-50.0%
-1.4%
22.0%
-24.2%
-16.7%
0.0%
-100.0%
-100.0%","3
3
1
5
1
1
0
3
5
2
1
2
2
5
15
1
2
4
0
3
2
1
4
1
2
11
1
1
1
2
10
1
0","-40.0%
-25.0%
-75.0%
0.0%
-50.0%
0.0%
-100.0%
0.0%
400.0%
0.0%
-50.0%
100.0%
-66.7%
-50.0%
50.0%
100.0%
0.0%
100.0%
-100.0%
0.0%
-50.0%
-85.7%
-20.0%
100.0%
100.0%
-21.4%
-50.0%
0.0%
-50.0%
0.0%
66.7%
100.0%
-100.0%","6
22
3
12
9
6
3
2
9
13
10
3
5
45
15
20
9
18
0
6
17
5
46
12
42
4
4
7
4
19
12
6
2
1","-64.7%
29.4%
-40.0%
20.0%
-18.2%
-14.3%
-25.0%
-71.4%
28.6%
-35.0%
0.0%
50.0%
-28.6%
12.5%
0.0%
-13.0%
-25.0%
80.0%
-100.0%
200.0%
21.4%
150.0%
64.3%
71.4%
16.7%
100.0%
300.0%
-12.5%
100.0%
58.3%
50.0%
20.0%
0.0%
-66.7%","1
7
2
14
7
1
4
10
9
4
2
1
18
4
15
0
1
5
1
1
4
1
11
0
20
1
0
3
2
16
2
2
1","-75.0%
40.0%
-60.0%
27.3%
75.0%
0.0%
300.0%
25.0%
0.0%
-63.6%
-50.0%
-50.0%
50.0%
-42.9%
66.7%
-100.0%
-66.7%
-16.7%
100.0%
100.0%
0.0%
-50.0%
175.0%
-100.0%
11.1%
0.0%
-100.0%
50.0%
-60.0%
166.7%
-60.0%
100.0%
0.0%","1
1
0
1
2
1
0
0
1
2
1
1","0.0%
0.0%
-100.0%
100.0%
100.0%
0.0%
-100.0%
-100.0%
0.0%
0.0%
-50.0%
100.0%","2
45
1
29
1
26
2
44
11
94
0
83
3
3
136
4
191
0
0
1
3
1
0
1
3
99
4
192
35
5
15
1
24
152
9
3","100.0%
2.3%
-66.7%
16.0%
0.0%
-10.3%
100.0%
-13.7%
83.3%
-16.1%
-100.0%
-10.8%
0.0%
200.0%
-8.1%
-20.0%
-6.4%
-100.0%
-100.0%
0.0%
200.0%
100.0%
-100.0%
100.0%
-25.0%
-22.0%
0.0%
16.4%
12.9%
400.0%
-21.1%
0.0%
-7.7%
16.0%
-47.1%
200.0%","0
3
3
1
0
3
2
15
1
1
1
5
0
1
1
2
1
2
3
1","-100.0%
200.0%
100.0%
0.0%
-100.0%
-62.5%
100.0%
100.0%
100.0%
0.0%
0.0%
-28.6%
-100.0%
100.0%
-75.0%
-33.3%
0.0%
100.0%
200.0%
0.0%","33
236
31
129
24
78
16
64
77
259
0
170
44
26
451
54
342
0
2
4
50
71
7
37
142
37
277
3
56
545
50
44
83
10
117
265
43
9
6
3
1
0","-50.7%
26.9%
-26.2%
19.4%
-20.0%
6.8%
-5.9%
-22.9%
-2.5%
7.5%
-100.0%
-12.8%
12.8%
8.3%
5.9%
-28.0%
-7.1%
-100.0%
-50.0%
0.0%
-20.6%
2.9%
-36.4%
15.6%
6.8%
19.4%
12.1%
50.0%
5.7%
17.5%
28.2%
100.0%
3.8%
-23.1%
1.7%
25.6%
-28.3%
-10.0%
-25.0%
50.0%
0.0%
-100.0%",
,Subtotal,"1,953",8.5%,96,-11.9%,397,11.5%,170,9.0%,11,-8.3%,"1,223",-3.1%,46,24.3%,"3,896",4.4%,
"Prepared by OISP, 08 Sep 09",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
