Spring 2008,,Undergraduate,,Masters,,PhD,,Professional,,Total,,
,,#,% chg,#,% chg,#,% chg,#,% chg,#,% chg,
"Education          CPSY
EDAD EDCI EDHL EDIS EDKI EDSM EDTC EHRD EPSY HEED HLTH HRDL HRDV INST ISNC KINE PHED SPMT SPSY TCMG TCML TECR USEH",,"363
691
636
305
145
21
19
914
328
258
233
3
9
13
1","108.6%
0.9%
-8.0%
4.5%
-13.2%
100.0%
100.0%
-11.7%
-16.5%
0.0%
14.8%
100.0%
100.0%
-18.8%
100.0%","7
75
246
34
67
73
13
78
4
7
1","40.0%
1.4%
17.1%
112.5%
-6.9%
9.0%
0.0%
11.4%
33.3%
75.0%
100.0%","38
199
180
90
84
14
28
2
44","18.8%
-5.2%
0.0%
-5.3%
2.4%
-12.5%
-12.5%
-33.3%
2.3%",,,"45
274
426
363
691
636
305
34
157
157
27
145
21
19
914
328
364
6
233
51
3
9
14
1","21.6%
-3.5%
9.2%
108.6%
0.9%
-8.0%
4.5%
112.5%
-6.0%
5.4%
-6.9%
-13.2%
100.0%
100.0%
-11.7%
-16.5%
1.1%
0.0%
14.8%
8.5%
100.0%
100.0%
-12.5%
100.0%",
,Subtotal,"3,939",0.6%,605,13.3%,679,-2.0%,,,"5,223",1.6%,
"Prepared by OISP, 22 Feb 08",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
